Commodity Code,group_id, description,transaction
61169900,31, ???????????????(????),IM
61171010,31, ???????????????(????),IM
61171090,31, ???????????????(????),IM
61178011,31, ???????????????(????),IM
61178019,31, ???????????????(????),IM
61178020,31, ???????????????(????),IM
61178090,31, ???????????????(????),IM
61179000,31, ???????????????(????),IM
62012010,31, ???????????????(????),IM
62012090,31, ???????????????(????),IM
62013010,31, ???????????????(????),IM
62013090,31, ???????????????(????),IM
62014010,31, ???????????????(????),IM
62014090,31, ???????????????(????),IM
62019011,31, ???????????????(????),IM
62019019,31, ???????????????(????),IM
62019021,31, ???????????????(????),IM
62019029,31, ???????????????(????),IM
62019090,31, ???????????????(????),IM
62022010,31, ???????????????(????),IM
62022090,31, ???????????????(????),IM
62023010,31, ???????????????(????),IM
62023090,31, ???????????????(????),IM
62024010,31, ???????????????(????),IM
62024090,31, ???????????????(????),IM
62029010,31, ???????????????(????),IM
62029020,31, ???????????????(????),IM
62029090,31, ???????????????(????),IM
62031100,31, ???????????????(????),IM
62031200,31, ???????????????(????),IM
62031911,31, ???????????????(????),IM
62031919,31, ???????????????(????),IM
62031921,31, ???????????????(????),IM
62031929,31, ???????????????(????),IM
62031990,31, ???????????????(????),IM
62032210,31, ???????????????(????),IM
62032290,31, ???????????????(????),IM
62032300,31, ???????????????(????),IM
62032910,31, ???????????????(????),IM
62032990,31, ???????????????(????),IM
62033100,31, ???????????????(????),IM
62033210,31, ???????????????(????),IM
62033290,31, ???????????????(????),IM
62033300,31, ???????????????(????),IM
62033900,31, ???????????????(????),IM
62034100,31, ???????????????(????),IM
62034210,31, ???????????????(????),IM
62034290,31, ???????????????(????),IM
62034300,31, ???????????????(????),IM
62034910,31, ???????????????(????),IM
62034990,31, ???????????????(????),IM
62041100,31, ???????????????(????),IM
62041210,31, ???????????????(????),IM
62041290,31, ???????????????(????),IM
62041300,31, ???????????????(????),IM
62041911,31, ???????????????(????),IM
62041919,31, ???????????????(????),IM
62041990,31, ???????????????(????),IM
62042100,31, ???????????????(????),IM
62042210,31, ???????????????(????),IM
62042290,31, ???????????????(????),IM
62042300,31, ???????????????(????),IM
62042910,31, ???????????????(????),IM
62042990,31, ???????????????(????),IM
62043100,31, ???????????????(????),IM
62043210,31, ???????????????(????),IM
62043290,31, ???????????????(????),IM
62043300,31, ???????????????(????),IM
62043911,31, ???????????????(????),IM
62043919,31, ???????????????(????),IM
62043990,31, ???????????????(????),IM
62044100,31, ???????????????(????),IM
62044210,31, ???????????????(????),IM
62044290,31, ???????????????(????),IM
62044300,31, ???????????????(????),IM
62044400,31, ???????????????(????),IM
62044910,31, ???????????????(????),IM
62044990,31, ???????????????(????),IM
62045100,31, ???????????????(????),IM
62045210,31, ???????????????(????),IM
62045290,31, ???????????????(????),IM
62045300,31, ???????????????(????),IM
62045910,31, ???????????????(????),IM
62045990,31, ???????????????(????),IM
62046100,31, ???????????????(????),IM
62046200,31, ???????????????(????),IM
62046300,31, ???????????????(????),IM
62046900,31, ???????????????(????),IM
62052010,31, ???????????????(????),IM
62052020,31, ???????????????(????),IM
62052090,31, ???????????????(????),IM
62053010,31, ???????????????(????),IM
62053090,31, ???????????????(????),IM
62059010,31, ???????????????(????),IM
62059091,31, ???????????????(????),IM
62059092,31, ???????????????(????),IM
62059099,31, ???????????????(????),IM
62061010,31, ???????????????(????),IM
62061090,31, ???????????????(????),IM
62062000,31, ???????????????(????),IM
62063010,31, ???????????????(????),IM
62063090,31, ???????????????(????),IM
62064000,31, ???????????????(????),IM
62069000,31, ???????????????(????),IM
62071100,31, ???????????????(????),IM
62071900,31, ???????????????(????),IM
62072110,31, ???????????????(????),IM
62072190,31, ???????????????(????),IM
62072200,31, ???????????????(????),IM
62072910,31, ???????????????(????),IM
62072990,31, ???????????????(????),IM
62079100,31, ???????????????(????),IM
62079910,31, ???????????????(????),IM
62079990,31, ???????????????(????),IM
62081100,31, ???????????????(????),IM
62081900,31, ???????????????(????),IM
62082110,31, ???????????????(????),IM
62082190,31, ???????????????(????),IM
62082200,31, ???????????????(????),IM
62082910,31, ???????????????(????),IM
62082990,31, ???????????????(????),IM
62089110,31, ???????????????(????),IM
62089190,31, ???????????????(????),IM
62089210,31, ???????????????(????),IM
62089290,31, ???????????????(????),IM
62089910,31, ???????????????(????),IM
62089990,31, ???????????????(????),IM
62092030,31, ???????????????(????),IM
62092040,31, ???????????????(????),IM
62092090,31, ???????????????(????),IM
62093010,31, ???????????????(????),IM
62093030,31, ???????????????(????),IM
62093040,31, ???????????????(????),IM
62093090,31, ???????????????(????),IM
62099000,31, ???????????????(????),IM
62101011,31, ???????????????(????),IM
62101019,31, ???????????????(????),IM
62101090,31, ???????????????(????),IM
62102020,31, ???????????????(????),IM
62102030,31, ???????????????(????),IM
62102040,31, ???????????????(????),IM
62102090,31, ???????????????(????),IM
62103020,31, ???????????????(????),IM
62103030,31, ???????????????(????),IM
62103040,31, ???????????????(????),IM
62103090,31, ???????????????(????),IM
62104010,31, ???????????????(????),IM
62104020,31, ???????????????(????),IM
62104090,31, ???????????????(????),IM
62105010,31, ???????????????(????),IM
62105020,31, ???????????????(????),IM
62105090,31, ???????????????(????),IM
62111100,31, ???????????????(????),IM
62111200,31, ???????????????(????),IM
62112000,31, ???????????????(????),IM
62113210,31, ???????????????(????),IM
62113220,31, ???????????????(????),IM
62113290,31, ???????????????(????),IM
62113310,31, ???????????????(????),IM
62113320,31, ???????????????(????),IM
62113330,31, ???????????????(????),IM
62113340,31, ???????????????(????),IM
62113390,31, ???????????????(????),IM
62113910,31, ???????????????(????),IM
62113920,31, ???????????????(????),IM
62113930,31, ???????????????(????),IM
62113940,31, ???????????????(????),IM
62113990,31, ???????????????(????),IM
62114210,31, ???????????????(????),IM
62114220,31, ???????????????(????),IM
62114230,31, ???????????????(????),IM
62114290,31, ???????????????(????),IM
62114310,31, ???????????????(????),IM
62114320,31, ???????????????(????),IM
62114330,31, ???????????????(????),IM
62114340,31, ???????????????(????),IM
62114350,31, ???????????????(????),IM
62114360,31, ???????????????(????),IM
62114370,31, ???????????????(????),IM
62114390,31, ???????????????(????),IM
62114910,31, ???????????????(????),IM
62114920,31, ???????????????(????),IM
62114931,31, ???????????????(????),IM
62114939,31, ???????????????(????),IM
62114950,31, ???????????????(????),IM
62114960,31, ???????????????(????),IM
62114990,31, ???????????????(????),IM
62121011,31, ???????????????(????),IM
62121019,31, ???????????????(????),IM
62121091,31, ???????????????(????),IM
62121099,31, ???????????????(????),IM
62122010,31, ???????????????(????),IM
62122090,31, ???????????????(????),IM
62123010,31, ???????????????(????),IM
62123090,31, ???????????????(????),IM
62129011,31, ???????????????(????),IM
62129012,31, ???????????????(????),IM
62129019,31, ???????????????(????),IM
62129091,31, ???????????????(????),IM
62129092,31, ???????????????(????),IM
62129099,31, ???????????????(????),IM
62132010,31, ???????????????(????),IM
62132090,31, ???????????????(????),IM
62139011,31, ???????????????(????),IM
62139019,31, ???????????????(????),IM
62139091,31, ???????????????(????),IM
62139099,31, ???????????????(????),IM
62141010,31, ???????????????(????),IM
62141090,31, ???????????????(????),IM
62142000,31, ???????????????(????),IM
62143010,31, ???????????????(????),IM
62143090,31, ???????????????(????),IM
62144010,31, ???????????????(????),IM
62144090,31, ???????????????(????),IM
62149010,31, ???????????????(????),IM
62149090,31, ???????????????(????),IM
62151010,31, ???????????????(????),IM
62151090,31, ???????????????(????),IM
62152010,31, ???????????????(????),IM
62152090,31, ???????????????(????),IM
62159010,31, ???????????????(????),IM
62159090,31, ???????????????(????),IM
62160010,31, ???????????????(????),IM
62160091,31, ???????????????(????),IM
62160092,31, ???????????????(????),IM
62160099,31, ???????????????(????),IM
62171010,31, ???????????????(????),IM
62171090,31, ???????????????(????),IM
62179000,31, ???????????????(????),IM
63011000,31, ???????????????(????),IM
63012000,31, ???????????????(????),IM
63013010,31, ???????????????(????),IM
63013090,31, ???????????????(????),IM
63014010,31, ???????????????(????),IM
63014090,31, ???????????????(????),IM
63019010,31, ???????????????(????),IM
63019090,31, ???????????????(????),IM
63021000,31, ???????????????(????),IM
63022100,31, ???????????????(????),IM
63022210,31, ???????????????(????),IM
63022290,31, ???????????????(????),IM
63022900,31, ???????????????(????),IM
63023100,31, ???????????????(????),IM
63023210,31, ???????????????(????),IM
63023290,31, ???????????????(????),IM
63023900,31, ???????????????(????),IM
63024000,31, ???????????????(????),IM
63025110,31, ???????????????(????),IM
63025190,31, ???????????????(????),IM
63025300,31, ???????????????(????),IM
63025910,31, ???????????????(????),IM
63025990,31, ???????????????(????),IM
63026000,31, ???????????????(????),IM
63029100,31, ???????????????(????),IM
63029300,31, ???????????????(????),IM
63029910,31, ???????????????(????),IM
63029990,31, ???????????????(????),IM
63031200,31, ???????????????(????),IM
63031910,31, ???????????????(????),IM
63031990,31, ???????????????(????),IM
63039100,31, ???????????????(????),IM
63039200,31, ???????????????(????),IM
63039900,31, ???????????????(????),IM
63041100,31, ???????????????(????),IM
63041910,31, ???????????????(????),IM
63041920,31, ???????????????(????),IM
63041990,31, ???????????????(????),IM
63042000,31, ???????????????(????),IM
63049110,31, ???????????????(????),IM
63049190,31, ???????????????(????),IM
63049200,31, ???????????????(????),IM
63049300,31, ???????????????(????),IM
63049900,31, ???????????????(????),IM
63051011,31, ???????????????(????),IM
63051019,31, ???????????????(????),IM
63051021,31, ???????????????(????),IM
63051029,31, ???????????????(????),IM
63052000,31, ???????????????(????),IM
63053210,31, ???????????????(????),IM
63053220,31, ???????????????(????),IM
63053290,31, ???????????????(????),IM
63053310,31, ???????????????(????),IM
63053320,31, ???????????????(????),IM
63053390,31, ???????????????(????),IM
63053910,31, ???????????????(????),IM
63053920,31, ???????????????(????),IM
63053990,31, ???????????????(????),IM
63059010,31, ???????????????(????),IM
63059020,31, ???????????????(????),IM
63059090,31, ???????????????(????),IM
63061200,31, ???????????????(????),IM
63061910,31, ???????????????(????),IM
63061920,31, ???????????????(????),IM
63061990,31, ???????????????(????),IM
63062200,31, ???????????????(????),IM
63062910,31, ???????????????(????),IM
63062990,31, ???????????????(????),IM
63063000,31, ???????????????(????),IM
63064010,31, ???????????????(????),IM
63064090,31, ???????????????(????),IM
63069010,31, ???????????????(????),IM
63069091,31, ???????????????(????),IM
63069099,31, ???????????????(????),IM
63071010,31, ???????????????(????),IM
63071020,31, ???????????????(????),IM
63071090,31, ???????????????(????),IM
63072000,31, ???????????????(????),IM
63079030,31, ???????????????(????),IM
63079040,31, ???????????????(????),IM
63079061,31, ???????????????(????),IM
63079069,31, ???????????????(????),IM
63079070,31, ???????????????(????),IM
63079080,31, ???????????????(????),IM
63079090,31, ???????????????(????),IM
63080000,31, ???????????????(????),IM
63101010,31, ???????????????(????),IM
63101090,31, ???????????????(????),IM
63109010,31, ???????????????(????),IM
63109090,31, ???????????????(????),IM
64011000,31, ???????????????(????),IM
64019210,31, ???????????????(????),IM
64019290,31, ???????????????(????),IM
64019910,31, ???????????????(????),IM
64019990,31, ???????????????(????),IM
64021200,31, ???????????????(????),IM
64021910,31, ???????????????(????),IM
64021990,31, ???????????????(????),IM
64022000,31, ???????????????(????),IM
64029110,31, ???????????????(????),IM
64029191,31, ???????????????(????),IM
64029192,31, ???????????????(????),IM
64029199,31, ???????????????(????),IM
64029910,31, ???????????????(????),IM
64029920,31, ???????????????(????),IM
64029990,31, ???????????????(????),IM
64031200,31, ???????????????(????),IM
64031910,31, ???????????????(????),IM
64031920,31, ???????????????(????),IM
64031930,31, ???????????????(????),IM
64031990,31, ???????????????(????),IM
64032000,31, ???????????????(????),IM
64034000,31, ???????????????(????),IM
64035100,31, ???????????????(????),IM
64035910,31, ???????????????(????),IM
64035990,31, ???????????????(????),IM
64039110,31, ???????????????(????),IM
64039120,31, ???????????????(????),IM
64039130,31, ???????????????(????),IM
64039190,31, ???????????????(????),IM
64039910,31, ???????????????(????),IM
64039920,31, ???????????????(????),IM
64039930,31, ???????????????(????),IM
64039990,31, ???????????????(????),IM
64041110,31, ???????????????(????),IM
64041120,31, ???????????????(????),IM
64041190,31, ???????????????(????),IM
64041910,31, ???????????????(????),IM
64041990,31, ???????????????(????),IM
64042000,31, ???????????????(????),IM
64051000,31, ???????????????(????),IM
64052000,31, ???????????????(????),IM
64059000,31, ???????????????(????),IM
64061010,31, ???????????????(????),IM
64061090,31, ???????????????(????),IM
64062010,31, ???????????????(????),IM
64062020,31, ???????????????(????),IM
64069010,31, ???????????????(????),IM
64069021,31, ???????????????(????),IM
64069022,31, ???????????????(????),IM
64069023,31, ???????????????(????),IM
64069029,31, ???????????????(????),IM
64069041,31, ???????????????(????),IM
64069042,31, ???????????????(????),IM
64069049,31, ???????????????(????),IM
64069051,31, ???????????????(????),IM
64069052,31, ???????????????(????),IM
64069059,31, ???????????????(????),IM
64069091,31, ???????????????(????),IM
64069099,31, ???????????????(????),IM
65050010,31, ???????????????(????),IM
65050020,31, ???????????????(????),IM
65050090,31, ???????????????(????),IM
65061040,31, ???????????????(????),IM
63090000,32, ????????????????,IM
25051000,33, ????????????,IM
25059000,33, ????????????,IM
25061000,33, ????????????,IM
25062000,33, ????????????,IM
25070000,33, ????????????,IM
25081000,33, ????????????,IM
25083000,33, ????????????,IM
25084010,33, ????????????,IM
25084090,33, ????????????,IM
25085000,33, ????????????,IM
25086000,33, ????????????,IM
25087000,33, ????????????,IM
25090000,33, ????????????,IM
25131000,33, ????????????,IM
25132000,33, ????????????,IM
25140000,33, ????????????,IM
25151100,33, ????????????,IM
25151210,33, ????????????,IM
25151220,33, ????????????,IM
25152000,33, ????????????,IM
25161100,33, ????????????,IM
25161210,33, ????????????,IM
25161220,33, ????????????,IM
25162010,33, ????????????,IM
25162020,33, ????????????,IM
25169000,33, ????????????,IM
25171000,33, ????????????,IM
25172000,33, ????????????,IM
25173000,33, ????????????,IM
25174100,33, ????????????,IM
25174900,33, ????????????,IM
25181000,33, ????????????,IM
25182000,33, ????????????,IM
25191000,33, ????????????,IM
25199010,33, ????????????,IM
25199090,33, ????????????,IM
25201000,33, ????????????,IM
25202010,33, ????????????,IM
25202090,33, ????????????,IM
25210000,33, ????????????,IM
25221000,33, ????????????,IM
25222000,33, ????????????,IM
25223000,33, ????????????,IM
25241000,33, ????????????,IM
25249000,33, ????????????,IM
32081011,33, ????????????,IM
32081019,33, ????????????,IM
32081020,33, ????????????,IM
32081090,33, ????????????,IM
32082040,33, ????????????,IM
32082070,33, ????????????,IM
32082090,33, ????????????,IM
32089011,33, ????????????,IM
32089019,33, ????????????,IM
32089021,33, ????????????,IM
32089029,33, ????????????,IM
32089030,33, ????????????,IM
